채용글번호,채용글제목,직무타입,직무기술스택,경력,학력,근무형태,필수사항,우대사항,급여,직급/직책,근무일시,근무지역,남은지원기간,기업코드
42923940,[마켓가락] 스타트업 java 웹/앱 개발자 모집,"백엔드,모바일",java,경력 5년 ↑,학력무관,정규직,,,면접 후 결정,,주 5일(월~금) 09:00~18:00,(05699) 서울 송파구 양재대로 932 가락동 농수산물도매시장 업무동 입주 예정(가락동) 서울 8호선 송파역에서 800m 이내,채용시 마감,SDNXMmd0dERsK0hkK2pNbys2TXM3QT09
42937837,[ 플랫폼제작 전문업체] 웹 프론트엔드 개발자,프론트엔드,,경력 5년 ↑,학력무관,정규직,,,면접 후 결정,,주 5일(월~금) 09:00~18:00,(06627) 서울 서초구 효령로77길 28(서초동) 신분당선 강남역에서 800m 이내,20,TmtYK0N4UzZqODRLY09HYUpnVDAwdz09
42983542,웹사이트의 기획/개발/관리  대리/부장 5년~ 일본대기,웹,,경력 5년 ↑,"대졸(2,3년제) 이상",정규직,,,면접 후 결정,,,서울 강남구,25,Si9JemFLK3NDLzJUVFFLb09uRy9YQT09
42776021,"웹/앱 기획 및 퍼블리싱, JAVA웹 개발자 모집(신입&경력)","백엔드,모바일",java,무관(신입포함),학력무관(예정자 가능),정규직,,"전공:공학계열,활동/경험:해당직무 근무경험",면접 후 결정,,,(06296) 서울 강남구 도곡동 416-9 바인빌딩 2층 디딤스토리 서울 3호선 매봉역에서 500m 이내,2,Uy9vNHRlbnJReHVFMlEvUDczcy9HZz09
42924986,웹프로그래머 프론트엔드 개발(정규직),프론트엔드,,무관(신입포함),"대졸(2,3년제) 이상(예정자 가능)",정규직,,"전공:공학계열,활동/경험:해당직무 근무경험",면접 후 결정,,09:00~06:00,"(06624) 서울 서초구 사임당로 139, 402호 신분당선 강남역에서 800m 이내",17,MWhFME1QVStwRGQ2c0JTb0Mvek96dz09
42798342,[ 퍼플랩스 ] 프론트엔드 개발자 채용 (경력 2년 이상),프론트엔드,,경력 2년 ↑,학력무관,정규직,,활동/경험:해당직무 근무경험,면접 후 결정,사원 / 팀원,주 5일(월~금) 10:00~19:00,(06148) 서울 강남구 선릉로93길 40 1층(역삼동) 수인분당선 선릉역에서 300m 이내,채용시 마감,eU5JeTEzWmRYZVE4RTlybHBKNzNYQT09
42982167,[경력자] JAVA 개발자(웹개발) 모십니다.,백엔드,java,경력 2년 ↑,학력무관,정규직,,"전공:공학계열,근무조건:인근거주자,활동/경험:해당직무 근무경험",면접 후 결정,"과장, 대리 / 팀장",주 5일(월~금) 09:00~18:00,"(31156) 충남 천안시 서북구 번영로 201, 8층 801~802호 (불당동, 센트애비뉴)",25,K2MybVp3Vm1KTkFTallnV1J0SlpNUT09
42928761,[물류 전문 기업]  프론트엔드 개발,프론트엔드,,경력 3~8년,"대졸(2,3년제) 이상",정규직,,,면접 후 결정,,,"(08511) 서울 금천구 디지털로9길 33, 306호 서울 7호선 가산디지털단지역에서 500m 이내",1,b0p2MmFPMXBSZnlxSEQ3Q29sVmRuZz09
42561198,코나모빌리티(주) 안드로이드 앱 개발자 채용,모바일,,무관(신입포함),대졸(4년제) 이상(예정자 가능),정규직,,"전공:공학계열,활동/경험:공모전 입상자, 해당직무 근무경험,기타:IOS 개발 경험 , 모빌리티 서비스 경험자",면접 후 결정,"사원, 대리, 과장",주 5일(월~금) 08:30~17:30,(41936) 대구 중구 달구벌대로 2095 삼성생명 23층(덕산동) 대구 2호선 반월당역에서 200m 이내,채용시 마감,cTVia3NJclpNREtTbUowNy9pTk4zUT09
42981172,"[투네이션]전략개발실 프론트엔드(vue.js, react)개발 정규직",프론트엔드,"react,vue",무관(신입포함),학력무관,정규직,,"근무조건:인근거주자,기타:커뮤니케이션 우수자",면접 후 결정,팀원,,(13595) 경기 성남시 분당구 백현로 93 후너스빌딩 11층(수내동) 수인분당선 수내역에서 500m 이내,55,ajlMam13R3pYb25KbHk1SWdqK3FuUT09
42981097,Front-end (React-Native)  개발 경력 모집,프론트엔드,react,신입·경력 1년 ↑,"대졸(2,3년제) 이상",정규직,,,면접 후 결정,"연구원, 주임연구원, 선임연구원",주 5일(월~금),"(07327) 서울 영등포구 국제금융로2길 17, 패스트파이브 여의도점 4층 414호(여의도동) 서울 5호선 여의도역에서 300m 이내",25,NjJjQ1N5ZHVyeE1aZkh5aVRiZzYyQT09
42980727,## 넥스트랩  정규직 채용공고 - [신입/경력] 프론트엔드 개발,프론트엔드,,무관(신입포함),학력무관(예정자 가능),정규직,,전공:컴퓨터/시스템공학,면접 후 결정,"주임연구원, 선임연구원",,(06060) 서울 강남구 선릉로 703 HS TOWER 12층(논현동) 서울 7호선 강남구청역에서 100m 이내,상시 채용,NXhBMVRSajNiZzJBVm1lREljZmptdz09
42980494,[상장기업] 웹개발자 (대리~과장급),웹,,경력 4년 ↑,학력무관,정규직,,,면접 후 결정,"과장, 대리",주 5일(월~금),(06126) 서울 강남구 논현로101길 7 중일빌딩 서울 9호선 언주역에서 500m 이내,25,SFRQQ3AxSXFvZEVXWkxaQXpYSzU4QT09
42951832,"[빅픽처팀] SW사업부 기획, 프론트엔드 경력 채용",프론트엔드,,경력 3년 ↑,학력무관(예정자 가능),정규직,활동/경험:해당직무 근무경험,활동/경험:해당직무 근무경험,면접 후 결정,,주 5일(월~금) 09:00~18:00,(06227) 서울 강남구 논현로72길 23 송하빌딩 2층(역삼동) 서울 2호선 역삼역에서 800m 이내,21,dFBqUUNsSzBlbEh1aitYRmhSWDhxZz09
42980000,[네이버공식파트너/IT물류플랫폼] 채용담당자/ 프론트엔드 개발,프론트엔드,,경력 3년 ↑,학력무관,정규직,,,면접 후 결정,,주 5일(월~금),서울 강남구,25,SWtDNWhwMGJvcUhRd3lwOVNPYXhodz09
42831856,2022 상반기 웹/앱 프론트엔드 개발자 모집,"프론트엔드,모바일",,무관(신입포함),대졸(4년제) 이상(예정자 가능),정규직,,,면접 후 결정,,,(07299) 서울 영등포구 경인로 775 에이스하이테크시티 2동 1710호(문래동3가) 서울 2호선 문래역에서 500m 이내,38,
42878255,[모두싸인] 프론트엔드 엔지니어,프론트엔드,,경력 3년 ↑,학력무관(예정자 가능),정규직,,,면접 후 결정,,주 5일(월~금) 10:00~19:00,(08806) 서울 관악구 남현3길 61 패스트파이브 411호(남현동) 서울 2호선 사당역에서 300m 이내,상시 채용,NHVsT0xvOWlUQ24zdkYrb05wUm1xQT09
42978663,한국건물에너지기술원 IT개발자 채용,기타,,경력 1년 ↑,학력무관,정규직,,,면접 후 결정,"연구원, 대리 / 팀원",09:00~18:00,(06644) 서울 서초구 반포대로30길 81 웅진타워(서초동) 서울 3호선 교대역에서 100m 이내,채용시 마감,eGxrcXllR1dPMTJ4c2hpNmFTUXJsZz09
42978435,[윤선생 그룹사] IT 개발자 경력 직원 모집,기타,,경력(년수무관),학력무관,정규직,,"기타:Android 상용 서비스 개발 경험, IOS 앱 및 교육 관련 앱 개발 경험자, RESTful API 이용한 앱 개발 경험자, SQLite, HTML5 개발 경험자, 커뮤니케이션...",면접 후 결정,,,(05407) 서울 강동구 강동대로 207 윤선생빌딩(성내동) 서울 5호선 둔촌동역에서 800m 이내,25,eWwwVy9hejhhY1Jkd3lPMVkzcUk5QT09
42716562,IT본부 앱개발 ( flutter ) 경력자 모집 공고,모바일,,경력 3년 ↑,학력무관,정규직,,,면접 후 결정,,,(06168) 서울 강남구 테헤란로 503 하이브로빌딩(삼성동) 서울 2호선 삼성역에서 800m 이내,23,elljNkFFa2JnaURHT2RiTkMvdmRCdz09
42894837,[신입 또는 1~2년 경력] 블록체인 플랫폼 서비스 개발자 & 기획,기타,,신입,학력무관,정규직,,,면접 후 결정,사원,주 5일(월~금) 09:00~18:00,"(06561) 서울 서초구 동광로15길 3, 2층 202호 서울 7호선 내방역에서 800m 이내",15,ZWgxLzBGNzdsUlhLSGxlQkNZRWY1dz09
42977221,"[금융정보 제공] 모바일 웹/앱 개발, Android, iOS 신입 및 경력","모바일,웹","ios,android",무관(신입포함),대졸(4년제) 이상,정규직,,"전공:공학계열,자격/능력:컴퓨터활용능력 우수,활동/경험:해당직무 근무경험",면접 후 결정,"주임, 대리, 과장",08:00~17:30,"서울 강남구, 강서구",11,bnQwVnhSQzlpcmRzOFhaUVFGRzdOQT09
42976906,Spring&Javascript 정규직 모집(신입사원),"백엔드,프론트엔드","spring,javascript",신입,대졸(4년제) 이상(예정자 가능),정규직,,,"연봉 3,400 만원 (주 40시간)",팀원,,(07788) 서울 강서구 마곡중앙로 161-8 두산더랜드파크 A동 620호 서울 9호선 마곡나루역에서 300m 이내,25,WG16aHRHWDcrL1pYaEtoOGZRSU96dz09
42976717,[망고슬래브] SW개발 인턴 모집,기타,,신입,대졸(4년제) 이상,인턴직,,,면접 후 결정,,,(13449) 경기 성남시 수정구 달래내로 46 성남글로벌융합센터(시흥동),25,ZXhNVkdLaStSaUtvb0orSHJkaXVEQT09
42976653,[종로5가] 메디컬 IT 프론트엔드 개발자,프론트엔드,,경력 5년 ↓,"대졸(2,3년제) 이상",정규직,,,면접 후 결정,,,서울 종로구,25,
42976555,프로그램 개발,기타,,신입·경력(년수무관),대졸(4년제) 이상,"정규직, 계약직, 인턴직",,,면접 후 결정,,,(21689) 인천 남동구 아암대로 1223,14,cTNieFhtWU05TG1xK014eFI1Ujd1UT09
42976523,JAVA 개발자 정직원 모집,백엔드,java,무관(신입포함),학력무관,정규직,,,"연봉 3,000 만원 (주 40시간)",,주 5일(월~금) 09:00~18:00,(05855) 서울 송파구 송파대로 167 문정역테라타워(문정동) 서울 8호선 문정역에서 300m 이내,25,Ryt3L3ZyYWo4TEtFd0VZRm05dHcvUT09
42976207,프론트 엔드 개발자,프론트엔드,,경력 3년 ↑,"대졸(2,3년제) 이상",정규직,,,면접 후 결정,,,(06021) 서울 강남구 도산대로 317 호림아트센터(신사동) 수인분당선 압구정로데오역에서 800m 이내,25,MUZubFdTSGxGUFdablpEc2xPWDQvQT09
42975207,[IT 대기업 계열사] 프론트엔드,프론트엔드,,경력 5년 ↑,학력무관,정규직,,,면접 후 결정,,,(05510) 서울 송파구 올림픽로35길 123 향군타워(신천동) 서울 8호선 잠실역에서 500m 이내,9,RFovUjJwNmRVMjNrUC83LzVRNkVmdz09
42974781,국내유명종합대형유통기업에서 프론트엔드 API 개발 영입,프론트엔드,,경력 5~10년,대졸(4년제) 이상,정규직,,,면접 후 결정,,,"(06192) 서울 강남구 테헤란로64길 16-8, 3층,4층 서울 2호선 선릉역에서 200m 이내",24,RFovUjJwNmRVMjNrUC83LzVRNkVmdz09
42974637,웹개발자 Project Leader,웹,,경력 6~20년,"대졸(2,3년제) 이상",정규직,,,면접 후 결정,,주 5일(월~금),(04176) 서울 마포구 마포대로 8(마포동) 서울 5호선 마포역에서 300m 이내,24,MUZubFdTSGxGUFdablpEc2xPWDQvQT09
42974527,(Top 유학컨설팅 업체 PHP 웹개발자(2년~경력자),백엔드,php,경력 2년 ↑,학력무관,정규직,,,면접 후 결정,,,서울 서초구,24,dGdBSlpZODE3cTBWK0IweVZLbmZuZz09
42974473,2022년 콜마비앤에이치 신입 공개 채용,기타,,신입,대졸(4년제) 이상,정규직,,,면접 후 결정,,08:30~17:30,(06652) 서울 서초구 사임당로 18 석오빌딩(서초동) 서울 3호선 남부터미널역에서 500m 이내,4,OVFiK0l3QkFJVDQzZmRGWVhLWFo3Zz09
42706261,(경력) 프론트엔드 개발자 모집합니다,프론트엔드,,경력 4~10년,학력무관,정규직,,,면접 후 결정,,09:00~18:00,(02856) 서울 성북구 고려대로 114 상인빌딩 3층(안암동5가) 서울 6호선 안암역에서 300m 이내,21,blZwMTdvalVOR3UvQXFzMFgyaEpvQT09
42876255,[기술] 코미코 iOS 앱개발,모바일,ios,경력 4년 ↑,학력무관,정규직,,,면접 후 결정,,,(13487) 경기 성남시 분당구 대왕판교로645번길 16 NHN(삼평동) 신분당선 판교역에서 1km 이내,채용시 마감,M09hZ0V5QVdZRFZ4V2hUNkZ5anZ2Zz09
42882165,[기술] 코미코 Android 앱개발,모바일,android,경력 4년 ↑,학력무관,정규직,,,면접 후 결정,,,(13487) 경기 성남시 분당구 대왕판교로645번길 16 NHN(삼평동) 신분당선 판교역에서 1km 이내,채용시 마감,M09hZ0V5QVdZRFZ4V2hUNkZ5anZ2Zz09
42973653,[스타트업/정규직] 프론트엔드 개발자 채용 공고,프론트엔드,,경력 5년 ↑,학력무관,정규직,전   공:컴퓨터/시스템공학,자격증:정보처리기사,면접 후 결정,,주 5일(월~금) 10:00~19:00,(06232) 서울 강남구 강남대로 382 (메리츠타워) 패스트파이브 강남1호점 (주)정대장(역삼동) 신분당선 강남역에서 100m 이내,50,NVRYdmdvOXBORnI0RkFRYW1IWG95Zz09
42973514,(경력1년이상) AI 기반 의사결정 지원시스템 프론트 개발,프론트엔드,,경력 1~5년,학력무관(예정자 가능),정규직,,,면접 후 결정,"연구원, 주임연구원",주 5일(월~금),(07327) 서울 영등포구 국제금융로2길 37(여의도동) 서울 5호선 여의도역에서 200m 이내,23,
42973477,(경력5년이상) AI 기반 의사결정 지원시스템 프론트 개발,프론트엔드,,경력 5년 ↑,학력무관(예정자 가능),정규직,,,"연봉 5,000 만원 (주 40시간)","주임연구원, 선임연구원",,(07327) 서울 영등포구 국제금융로2길 37(여의도동) 서울 5호선 여의도역에서 200m 이내,23,
42847396,[위메프] D2C서비스 프론트엔드 개발자,프론트엔드,,경력 3년 ↑,학력무관,정규직,,,면접 후 결정,,주 5일(월~금),(06173) 서울 강남구 영동대로 502 위메프빌딩 서울 2호선 삼성역에서 200m 이내,8,ZlZUYkdCNitRY2tZRUQxUDB3Tnh6dz09
42759848,IT개발·데이터(Java/JSP/웹개발) 모집,백엔드,"java,jsp",신입·경력 1~3년,"대졸(2,3년제) 이상",정규직,,,"연봉 3,000 만원 (주 40시간)","대리, 사원",10:00~19:00,(05836) 서울 송파구 법원로9길 26 에이치비지니스파크 C동 3002호 서울 8호선 문정역에서 800m 이내,2,UXZBaHo4emsxVjNVZWVTTnpWbXNmdz09
42972800,웹개발팀 개발자 정규직 채용 (PHP개발 및 리눅스 사용자 우대),백엔드,php,무관,학력무관,정규직,,기타:리눅스 또는 임베디드 가능자,면접 후 결정,면접 후 결정,주 5일(월~금) 09:00~18:00,(08375) 서울 구로구 디지털로31길 61 드림마크원데이터센타 804호(구로동) 서울 7호선 남구로역에서 500m 이내,오늘 마감,bTZtYmlXeUwzSTZkeVlsK3didU1FQT09
42972663,(정규직)프론트엔드 웹개발자,프론트엔드,,신입·경력 1~3년,학력무관,정규직,,,"연봉 4,500 만원 (주 40시간)",,,(08390) 서울 구로구 디지털로26길 111 제이앤케이디지털타워(구로동) 서울 2호선 구로디지털단지역에서 500m 이내,23,TWJvSEFUNTVVWm1haG5td1JHbUVlZz09
42918415,[캐시멜로] 프론트엔드(Frontend) 개발자 채용,프론트엔드,,경력 3년 ↑,"대졸(2,3년제) 이상(예정자 가능)",정규직,,,면접 후 결정,,,"(06162) 서울 강남구 삼성동 141-7, 4층 수인분당선 선릉역에서 200m 이내",17,
42971851,[포티투마루] 인공지능(AI) 개발자 전 부문 모집,기타,인공지능,무관(신입포함),학력무관,정규직,,,면접 후 결정,,주 5일(월~금),(06533) 서울 서초구 신반포로 310 포티투마루(반포동) 서울 7호선 논현역에서 500m 이내,상시 채용,WVAzS0Z4MDc2dy9KWmFtYXgyN2JwZz09
42971515,[경력] 프론트엔드 개발자 채용,프론트엔드,,경력 3년 ↑,학력무관,정규직,,"기타:- JavaScript, HTML5, CSS3 숙련자- Node.js기반 Web application 개발 경험- 웹서비스 인프라에 대한 이해도- Git/Subversion ...",면접 후 결정,,주 5일(월~금),(04542) 서울 중구 청계천로 100 시그니쳐타워 3층(수표동) 서울 2호선 을지로3가역에서 300m 이내,상시 채용,OVIxRk5MZWJyVHhwOWZlZXAxK0gzUT09
42970809,국내 유명 온라인투자연계금융사 프론트엔드 개발자 채용,프론트엔드,,경력 3년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,,주 5일(월~금) 09:00~18:00,(06634) 서울 서초구 서초대로 지하 294 교대역(서초동) 서울 2호선 교대역에서 100m 이내,채용시 마감,T0pGdzkxM2FGSFBBN1dzcGcrbWhUZz09
42970105,[펜타클] 모바일 앱(React Native) 개발자 영입,"프론트엔드,모바일","react,react native",신입·경력 1~8년,학력무관,정규직,,"자격/능력:컴퓨터활용능력 우수,활동/경험:해당직무 근무경험",면접 후 결정,"매니저, 팀원",주 5일(월~금),(06046) 서울 강남구 학동로23길 18 펜타클 빌딩(논현동) 서울 7호선 학동역에서 500m 이내,채용시 마감,QlVQaTUzY1o5YlI4RlpZRHgxdXlNdz09
42947467,[계약직/프리랜서] 웹개발/기획 부문 모집 (상주 필수),웹,,경력 5년 ↑,학력무관,"계약직, 프리랜서",,,면접 후 결정,,주 5일(월~금) 10:00~19:00,"(08506) 서울 금천구 가산디지털1로 149, 13층 서울 7호선 가산디지털단지역에서 300m 이내",51,R1U4QVJCU2VrUFA4dFpTNkV4dmtUQT09
42969604,S/W 엔지니어 - 프론트엔드 채용,프론트엔드,,경력 3년 ↑,학력무관,계약직,,,면접 후 결정,,,(06116) 서울 강남구 봉은사로25길 70 3F(논현동) 서울 7호선 학동역에서 500m 이내,23,cWYyc3NkbmNWMWNEcUVKR0Q4V0J3QT09
42969337,프론트엔드 정규직 채용(신입),프론트엔드,,신입,"대졸(2,3년제) 이상",정규직,기타:관련교육 6개월이상 수료,,면접 후 결정,,10:00~18:00,(05836) 서울 송파구 법원로11길 11 문정현대지식산업센터B동 1006호(문정동) 서울 8호선 문정역에서 500m 이내,23,M2kvMkI3Q2tiRXNHdUpRb2VaUFRSZz09
42798447,개발·웹디·유니티·BIM 모델링 각 분야 채용(내채공O),웹,,무관(신입포함),고교졸업 이상(예정자 가능),정규직,,,면접 후 결정,,09:00~18:00,"(05836) 서울 송파구 법원로11길 7 문정현대지식산업센터1-2 C동 324호(문정동, 문정현대지식산업센터)(문정동) 서울 8호선 문정역에서 300m 이내",33,Q1NienFXcXlOZHJYY2h6SjVzNzUzUT09
42968863,함께 성장할 프론트엔드 개발자를 모집합니다.,프론트엔드,,경력 2년 ↑,학력무관,정규직,,,면접 후 결정,,주 5일(월~금) 09:00~18:00,(06764) 서울 서초구 태봉로 114 한국교원단체총연합회(우면동),53,VGpWUGpwd3J0QS9GWU9uaXdWbXBuZz09
42968834,클라우드 서버 웹개발자 채용,웹,,경력 3년 ↑,"대졸(2,3년제) 이상",정규직,,기타:서버관리 유경험자 우대,면접 후 결정,,10:00~18:00,(05836) 서울 송파구 법원로11길 11 문정현대지식산업센터B동 1006호(문정동) 서울 8호선 문정역에서 500m 이내,53,M2kvMkI3Q2tiRXNHdUpRb2VaUFRSZz09
